site_code,latitude,longitude,species_name,year,count
MIR-S3,-42.59211,148.05035,Strigopagurus strigimanus,2020,0
MIR-S3,-42.59211,148.05035,Strigopagurus strigimanus,2021,NA
MIR-S3,-42.59211,148.05035,Turbo undulatus,1992,0
MIR-S3,-42.59211,148.05035,Turbo undulatus,1993,0.3125
MIR-S3,-42.59211,148.05035,Turbo undulatus,1994,0.125
MIR-S3,-42.59211,148.05035,Turbo undulatus,1995,0.125
MIR-S3,-42.59211,148.05035,Turbo undulatus,1996,0
MIR-S3,-42.59211,148.05035,Turbo undulatus,1997,0
MIR-S3,-42.59211,148.05035,Turbo undulatus,1998,0
MIR-S3,-42.59211,148.05035,Turbo undulatus,1999,0
MIR-S3,-42.59211,148.05035,Turbo undulatus,2000,1.5
MIR-S3,-42.59211,148.05035,Turbo undulatus,2001,18.25
MIR-S3,-42.59211,148.05035,Turbo undulatus,2002,5.5
MIR-S3,-42.59211,148.05035,Turbo undulatus,2003,NA
MIR-S3,-42.59211,148.05035,Turbo undulatus,2004,0.125
MIR-S3,-42.59211,148.05035,Turbo undulatus,2005,0.25
MIR-S3,-42.59211,148.05035,Turbo undulatus,2006,2.3125
MIR-S3,-42.59211,148.05035,Turbo undulatus,2007,3.25
MIR-S3,-42.59211,148.05035,Turbo undulatus,2008,0.5
MIR-S3,-42.59211,148.05035,Turbo undulatus,2009,0
MIR-S3,-42.59211,148.05035,Turbo undulatus,2010,0
MIR-S3,-42.59211,148.05035,Turbo undulatus,2011,0
MIR-S3,-42.59211,148.05035,Turbo undulatus,2012,6.25
MIR-S3,-42.59211,148.05035,Turbo undulatus,2013,0
MIR-S3,-42.59211,148.05035,Turbo undulatus,2014,0
MIR-S3,-42.59211,148.05035,Turbo undulatus,2015,0.125
MIR-S3,-42.59211,148.05035,Turbo undulatus,2016,0
MIR-S3,-42.59211,148.05035,Turbo undulatus,2017,0
MIR-S3,-42.59211,148.05035,Turbo undulatus,2018,1
MIR-S3,-42.59211,148.05035,Turbo undulatus,2019,0
MIR-S3,-42.59211,148.05035,Turbo undulatus,2020,0.25
MIR-S3,-42.59211,148.05035,Turbo undulatus,2021,NA
MIR-S3,-42.59211,148.05035,Caulerpa flexilis,1992,6.5
MIR-S3,-42.59211,148.05035,Caulerpa flexilis,1993,5.05
MIR-S3,-42.59211,148.05035,Caulerpa flexilis,1994,NA
MIR-S3,-42.59211,148.05035,Caulerpa flexilis,1995,3.2
MIR-S3,-42.59211,148.05035,Caulerpa flexilis,1996,0.3
MIR-S3,-42.59211,148.05035,Caulerpa flexilis,1997,2.05
MIR-S3,-42.59211,148.05035,Caulerpa flexilis,1998,2.4
MIR-S3,-42.59211,148.05035,Caulerpa flexilis,1999,10.2
MIR-S3,-42.59211,148.05035,Caulerpa flexilis,2000,10
MIR-S3,-42.59211,148.05035,Caulerpa flexilis,2001,8.6
MIR-S3,-42.59211,148.05035,Caulerpa flexilis,2002,1
MIR-S3,-42.59211,148.05035,Caulerpa flexilis,2003,NA
MIR-S3,-42.59211,148.05035,Caulerpa flexilis,2004,5.5
MIR-S3,-42.59211,148.05035,Caulerpa flexilis,2005,0
MIR-S3,-42.59211,148.05035,Caulerpa flexilis,2006,17.25
MIR-S3,-42.59211,148.05035,Caulerpa flexilis,2007,1.1
MIR-S3,-42.59211,148.05035,Caulerpa flexilis,2008,3.4
MIR-S3,-42.59211,148.05035,Caulerpa flexilis,2009,13.7
MIR-S3,-42.59211,148.05035,Caulerpa flexilis,2010,14.2
MIR-S3,-42.59211,148.05035,Caulerpa flexilis,2011,5.4
MIR-S3,-42.59211,148.05035,Caulerpa flexilis,2012,5.3
MIR-S3,-42.59211,148.05035,Caulerpa flexilis,2013,19.2
MIR-S3,-42.59211,148.05035,Caulerpa flexilis,2014,13.5
MIR-S3,-42.59211,148.05035,Caulerpa flexilis,2015,9.2
MIR-S3,-42.59211,148.05035,Caulerpa flexilis,2016,12.4
MIR-S3,-42.59211,148.05035,Caulerpa flexilis,2017,12.3
MIR-S3,-42.59211,148.05035,Caulerpa flexilis,2018,4.3
MIR-S3,-42.59211,148.05035,Caulerpa flexilis,2019,12.9
MIR-S3,-42.59211,148.05035,Caulerpa flexilis,2020,5.1
MIR-S3,-42.59211,148.05035,Caulerpa flexilis,2021,NA
MIR-S3,-42.59211,148.05035,Exallosorus olsenii,1992,0
MIR-S3,-42.59211,148.05035,Exallosorus olsenii,1993,0
MIR-S3,-42.59211,148.05035,Exallosorus olsenii,1994,NA
MIR-S3,-42.59211,148.05035,Exallosorus olsenii,1995,0
MIR-S3,-42.59211,148.05035,Exallosorus olsenii,1996,0
MIR-S3,-42.59211,148.05035,Exallosorus olsenii,1997,0
MIR-S3,-42.59211,148.05035,Exallosorus olsenii,1998,0.3
MIR-S3,-42.59211,148.05035,Exallosorus olsenii,1999,0
MIR-S3,-42.59211,148.05035,Exallosorus olsenii,2000,0
MIR-S3,-42.59211,148.05035,Exallosorus olsenii,2001,0
MIR-S3,-42.59211,148.05035,Exallosorus olsenii,2002,0
MIR-S3,-42.59211,148.05035,Exallosorus olsenii,2003,NA
MIR-S3,-42.59211,148.05035,Exallosorus olsenii,2004,0
MIR-S3,-42.59211,148.05035,Exallosorus olsenii,2005,0
MIR-S3,-42.59211,148.05035,Exallosorus olsenii,2006,0
MIR-S3,-42.59211,148.05035,Exallosorus olsenii,2007,0
MIR-S3,-42.59211,148.05035,Exallosorus olsenii,2008,0
MIR-S3,-42.59211,148.05035,Exallosorus olsenii,2009,0
MIR-S3,-42.59211,148.05035,Exallosorus olsenii,2010,0
MIR-S3,-42.59211,148.05035,Exallosorus olsenii,2011,0
MIR-S3,-42.59211,148.05035,Exallosorus olsenii,2012,1
MIR-S3,-42.59211,148.05035,Exallosorus olsenii,2013,0
MIR-S3,-42.59211,148.05035,Exallosorus olsenii,2014,0
MIR-S3,-42.59211,148.05035,Exallosorus olsenii,2015,2.8
MIR-S3,-42.59211,148.05035,Exallosorus olsenii,2016,1.4
MIR-S3,-42.59211,148.05035,Exallosorus olsenii,2017,0
MIR-S3,-42.59211,148.05035,Exallosorus olsenii,2018,0
MIR-S3,-42.59211,148.05035,Exallosorus olsenii,2019,0.3
MIR-S3,-42.59211,148.05035,Exallosorus olsenii,2020,0
MIR-S3,-42.59211,148.05035,Exallosorus olsenii,2021,NA
MIR-S3,-42.59211,148.05035,Melanthalia obtusata,1992,0
MIR-S3,-42.59211,148.05035,Melanthalia obtusata,1993,0
MIR-S3,-42.59211,148.05035,Melanthalia obtusata,1994,NA
MIR-S3,-42.59211,148.05035,Melanthalia obtusata,1995,0
MIR-S3,-42.59211,148.05035,Melanthalia obtusata,1996,0
MIR-S3,-42.59211,148.05035,Melanthalia obtusata,1997,0
MIR-S3,-42.59211,148.05035,Melanthalia obtusata,1998,0
MIR-S3,-42.59211,148.05035,Melanthalia obtusata,1999,0
MIR-S3,-42.59211,148.05035,Melanthalia obtusata,2000,0.15
MIR-S3,-42.59211,148.05035,Melanthalia obtusata,2001,0
MIR-S3,-42.59211,148.05035,Melanthalia obtusata,2002,0
MIR-S3,-42.59211,148.05035,Melanthalia obtusata,2003,NA
MIR-S3,-42.59211,148.05035,Melanthalia obtusata,2004,0
MIR-S3,-42.59211,148.05035,Melanthalia obtusata,2005,0
MIR-S3,-42.59211,148.05035,Melanthalia obtusata,2006,0
MIR-S3,-42.59211,148.05035,Melanthalia obtusata,2007,0
MIR-S3,-42.59211,148.05035,Melanthalia obtusata,2008,0
MIR-S3,-42.59211,148.05035,Melanthalia obtusata,2009,0
MIR-S3,-42.59211,148.05035,Melanthalia obtusata,2010,0
MIR-S3,-42.59211,148.05035,Melanthalia obtusata,2011,0
MIR-S3,-42.59211,148.05035,Melanthalia obtusata,2012,0
MIR-S3,-42.59211,148.05035,Melanthalia obtusata,2013,0
MIR-S3,-42.59211,148.05035,Melanthalia obtusata,2014,0
MIR-S3,-42.59211,148.05035,Melanthalia obtusata,2015,0
MIR-S3,-42.59211,148.05035,Melanthalia obtusata,2016,0.3
MIR-S3,-42.59211,148.05035,Melanthalia obtusata,2017,0
MIR-S3,-42.59211,148.05035,Melanthalia obtusata,2018,0
MIR-S3,-42.59211,148.05035,Melanthalia obtusata,2019,0
MIR-S3,-42.59211,148.05035,Melanthalia obtusata,2020,0
MIR-S3,-42.59211,148.05035,Melanthalia obtusata,2021,NA
MIR-S3,-42.59211,148.05035,Sargassum verruculosum,1992,0.35
MIR-S3,-42.59211,148.05035,Sargassum verruculosum,1993,0
MIR-S3,-42.59211,148.05035,Sargassum verruculosum,1994,NA
MIR-S3,-42.59211,148.05035,Sargassum verruculosum,1995,0
MIR-S3,-42.59211,148.05035,Sargassum verruculosum,1996,0.2
MIR-S3,-42.59211,148.05035,Sargassum verruculosum,1997,0.1
MIR-S3,-42.59211,148.05035,Sargassum verruculosum,1998,0.4
MIR-S3,-42.59211,148.05035,Sargassum verruculosum,1999,1.05
MIR-S3,-42.59211,148.05035,Sargassum verruculosum,2000,0.6
MIR-S3,-42.59211,148.05035,Sargassum verruculosum,2001,0
MIR-S3,-42.59211,148.05035,Sargassum verruculosum,2002,0
MIR-S3,-42.59211,148.05035,Sargassum verruculosum,2003,NA
MIR-S3,-42.59211,148.05035,Sargassum verruculosum,2004,0.8
MIR-S3,-42.59211,148.05035,Sargassum verruculosum,2005,1.4
MIR-S3,-42.59211,148.05035,Sargassum verruculosum,2006,0.4
MIR-S3,-42.59211,148.05035,Sargassum verruculosum,2007,0.1
MIR-S3,-42.59211,148.05035,Sargassum verruculosum,2008,0.2
MIR-S3,-42.59211,148.05035,Sargassum verruculosum,2009,6.2
MIR-S3,-42.59211,148.05035,Sargassum verruculosum,2010,0.3
MIR-S3,-42.59211,148.05035,Sargassum verruculosum,2011,0.8
MIR-S3,-42.59211,148.05035,Sargassum verruculosum,2012,2.9
MIR-S3,-42.59211,148.05035,Sargassum verruculosum,2013,1.3
MIR-S3,-42.59211,148.05035,Sargassum verruculosum,2014,3
MIR-S3,-42.59211,148.05035,Sargassum verruculosum,2015,3.9
MIR-S3,-42.59211,148.05035,Sargassum verruculosum,2016,1.4
MIR-S3,-42.59211,148.05035,Sargassum verruculosum,2017,0.4
MIR-S3,-42.59211,148.05035,Sargassum verruculosum,2018,0
MIR-S3,-42.59211,148.05035,Sargassum verruculosum,2019,2.2
MIR-S3,-42.59211,148.05035,Sargassum verruculosum,2020,0
MIR-S3,-42.59211,148.05035,Sargassum verruculosum,2021,NA
MIR-S3,-42.59211,148.05035,Zonaria spiralis,1992,0
MIR-S3,-42.59211,148.05035,Zonaria spiralis,1993,0
MIR-S3,-42.59211,148.05035,Zonaria spiralis,1994,NA
MIR-S3,-42.59211,148.05035,Zonaria spiralis,1995,0
MIR-S3,-42.59211,148.05035,Zonaria spiralis,1996,0
MIR-S3,-42.59211,148.05035,Zonaria spiralis,1997,0
MIR-S3,-42.59211,148.05035,Zonaria spiralis,1998,0
MIR-S3,-42.59211,148.05035,Zonaria spiralis,1999,0
MIR-S3,-42.59211,148.05035,Zonaria spiralis,2000,0
MIR-S3,-42.59211,148.05035,Zonaria spiralis,2001,0
MIR-S3,-42.59211,148.05035,Zonaria spiralis,2002,0
MIR-S3,-42.59211,148.05035,Zonaria spiralis,2003,NA
MIR-S3,-42.59211,148.05035,Zonaria spiralis,2004,0
MIR-S3,-42.59211,148.05035,Zonaria spiralis,2005,0
MIR-S3,-42.59211,148.05035,Zonaria spiralis,2006,0
MIR-S3,-42.59211,148.05035,Zonaria spiralis,2007,0
MIR-S3,-42.59211,148.05035,Zonaria spiralis,2008,0
MIR-S3,-42.59211,148.05035,Zonaria spiralis,2009,0
MIR-S3,-42.59211,148.05035,Zonaria spiralis,2010,0
MIR-S3,-42.59211,148.05035,Zonaria spiralis,2011,0
MIR-S3,-42.59211,148.05035,Zonaria spiralis,2012,0
MIR-S3,-42.59211,148.05035,Zonaria spiralis,2013,0
MIR-S3,-42.59211,148.05035,Zonaria spiralis,2014,0
MIR-S3,-42.59211,148.05035,Zonaria spiralis,2015,0.7
MIR-S3,-42.59211,148.05035,Zonaria spiralis,2016,0
MIR-S3,-42.59211,148.05035,Zonaria spiralis,2017,0
MIR-S3,-42.59211,148.05035,Zonaria spiralis,2018,2.4
MIR-S3,-42.59211,148.05035,Zonaria spiralis,2019,1.2
MIR-S3,-42.59211,148.05035,Zonaria spiralis,2020,0
MIR-S3,-42.59211,148.05035,Zonaria spiralis,2021,NA
MIR-S5,-42.62899,148.02431,Aracana aurita,1992,0.5625
MIR-S5,-42.62899,148.02431,Aracana aurita,1993,0.5
MIR-S5,-42.62899,148.02431,Aracana aurita,1994,0.125
MIR-S5,-42.62899,148.02431,Aracana aurita,1995,0.5
MIR-S5,-42.62899,148.02431,Aracana aurita,1996,0.5
MIR-S5,-42.62899,148.02431,Aracana aurita,1997,0.25
MIR-S5,-42.62899,148.02431,Aracana aurita,1998,0.125
MIR-S5,-42.62899,148.02431,Aracana aurita,1999,0.1875
MIR-S5,-42.62899,148.02431,Aracana aurita,2000,0.25
MIR-S5,-42.62899,148.02431,Aracana aurita,2001,0.125
MIR-S5,-42.62899,148.02431,Aracana aurita,2002,0.125
MIR-S5,-42.62899,148.02431,Aracana aurita,2003,NA
MIR-S5,-42.62899,148.02431,Aracana aurita,2004,1
MIR-S5,-42.62899,148.02431,Aracana aurita,2005,0.625
MIR-S5,-42.62899,148.02431,Aracana aurita,2006,0.25
MIR-S5,-42.62899,148.02431,Aracana aurita,2007,0
MIR-S5,-42.62899,148.02431,Aracana aurita,2008,0
MIR-S5,-42.62899,148.02431,Aracana aurita,2009,0
MIR-S5,-42.62899,148.02431,Aracana aurita,2010,0.25
MIR-S5,-42.62899,148.02431,Aracana aurita,2011,0.125
MIR-S5,-42.62899,148.02431,Aracana aurita,2012,0
MIR-S5,-42.62899,148.02431,Aracana aurita,2013,0.75
MIR-S5,-42.62899,148.02431,Aracana aurita,2014,0.5
MIR-S5,-42.62899,148.02431,Aracana aurita,2015,0.125
MIR-S5,-42.62899,148.02431,Aracana aurita,2016,0.125
MIR-S5,-42.62899,148.02431,Aracana aurita,2017,0.125
MIR-S5,-42.62899,148.02431,Aracana aurita,2018,0.5
MIR-S5,-42.62899,148.02431,Aracana aurita,2019,0.125
MIR-S5,-42.62899,148.02431,Aracana aurita,2020,0.25
MIR-S5,-42.62899,148.02431,Aracana aurita,2021,NA
MIR-S5,-42.62899,148.02431,Atypichthys strigatus,1992,0
MIR-S5,-42.62899,148.02431,Atypichthys strigatus,1993,0
MIR-S5,-42.62899,148.02431,Atypichthys strigatus,1994,2.75
MIR-S5,-42.62899,148.02431,Atypichthys strigatus,1995,0.25
MIR-S5,-42.62899,148.02431,Atypichthys strigatus,1996,0
MIR-S5,-42.62899,148.02431,Atypichthys strigatus,1997,0
MIR-S5,-42.62899,148.02431,Atypichthys strigatus,1998,0
MIR-S5,-42.62899,148.02431,Atypichthys strigatus,1999,0.125
MIR-S5,-42.62899,148.02431,Atypichthys strigatus,2000,6.9375
MIR-S5,-42.62899,148.02431,Atypichthys strigatus,2001,1.0625
MIR-S5,-42.62899,148.02431,Atypichthys strigatus,2002,0.75
MIR-S5,-42.62899,148.02431,Atypichthys strigatus,2003,NA
MIR-S5,-42.62899,148.02431,Atypichthys strigatus,2004,0
MIR-S5,-42.62899,148.02431,Atypichthys strigatus,2005,0
MIR-S5,-42.62899,148.02431,Atypichthys strigatus,2006,0
MIR-S5,-42.62899,148.02431,Atypichthys strigatus,2007,0
MIR-S5,-42.62899,148.02431,Atypichthys strigatus,2008,0
MIR-S5,-42.62899,148.02431,Atypichthys strigatus,2009,0
MIR-S5,-42.62899,148.02431,Atypichthys strigatus,2010,0
MIR-S5,-42.62899,148.02431,Atypichthys strigatus,2011,0
MIR-S5,-42.62899,148.02431,Atypichthys strigatus,2012,0.5
MIR-S5,-42.62899,148.02431,Atypichthys strigatus,2013,0
MIR-S5,-42.62899,148.02431,Atypichthys strigatus,2014,0
MIR-S5,-42.62899,148.02431,Atypichthys strigatus,2015,0
MIR-S5,-42.62899,148.02431,Atypichthys strigatus,2016,121.625
MIR-S5,-42.62899,148.02431,Atypichthys strigatus,2017,0
MIR-S5,-42.62899,148.02431,Atypichthys strigatus,2018,0
MIR-S5,-42.62899,148.02431,Atypichthys strigatus,2019,0
MIR-S5,-42.62899,148.02431,Atypichthys strigatus,2020,0
MIR-S5,-42.62899,148.02431,Atypichthys strigatus,2021,NA
MIR-S5,-42.62899,148.02431,Cheilodactylus spectabilis,1992,0.125
MIR-S5,-42.62899,148.02431,Cheilodactylus spectabilis,1993,0.1875
MIR-S5,-42.62899,148.02431,Cheilodactylus spectabilis,1994,0.375
MIR-S5,-42.62899,148.02431,Cheilodactylus spectabilis,1995,0.125
MIR-S5,-42.62899,148.02431,Cheilodactylus spectabilis,1996,0.125
MIR-S5,-42.62899,148.02431,Cheilodactylus spectabilis,1997,0.0625
MIR-S5,-42.62899,148.02431,Cheilodactylus spectabilis,1998,0.125
MIR-S5,-42.62899,148.02431,Cheilodactylus spectabilis,1999,0
MIR-S5,-42.62899,148.02431,Cheilodactylus spectabilis,2000,0.3125
MIR-S5,-42.62899,148.02431,Cheilodactylus spectabilis,2001,0.5625
MIR-S5,-42.62899,148.02431,Cheilodactylus spectabilis,2002,0.375
MIR-S5,-42.62899,148.02431,Cheilodactylus spectabilis,2003,NA
MIR-S5,-42.62899,148.02431,Cheilodactylus spectabilis,2004,0
MIR-S5,-42.62899,148.02431,Cheilodactylus spectabilis,2005,0.25
MIR-S5,-42.62899,148.02431,Cheilodactylus spectabilis,2006,0.3125
MIR-S5,-42.62899,148.02431,Cheilodactylus spectabilis,2007,0
MIR-S5,-42.62899,148.02431,Cheilodactylus spectabilis,2008,0.125
MIR-S5,-42.62899,148.02431,Cheilodactylus spectabilis,2009,0.125
MIR-S5,-42.62899,148.02431,Cheilodactylus spectabilis,2010,0
MIR-S5,-42.62899,148.02431,Cheilodactylus spectabilis,2011,0.25
MIR-S5,-42.62899,148.02431,Cheilodactylus spectabilis,2012,0.0625
MIR-S5,-42.62899,148.02431,Cheilodactylus spectabilis,2013,0.25
MIR-S5,-42.62899,148.02431,Cheilodactylus spectabilis,2014,0.125
MIR-S5,-42.62899,148.02431,Cheilodactylus spectabilis,2015,0.5
MIR-S5,-42.62899,148.02431,Cheilodactylus spectabilis,2016,0
MIR-S5,-42.62899,148.02431,Cheilodactylus spectabilis,2017,0.125
MIR-S5,-42.62899,148.02431,Cheilodactylus spectabilis,2018,0.5
MIR-S5,-42.62899,148.02431,Cheilodactylus spectabilis,2019,0
MIR-S5,-42.62899,148.02431,Cheilodactylus spectabilis,2020,0
MIR-S5,-42.62899,148.02431,Cheilodactylus spectabilis,2021,NA
MIR-S5,-42.62899,148.02431,Neoodax balteatus,1992,17.75
MIR-S5,-42.62899,148.02431,Neoodax balteatus,1993,2.5
MIR-S5,-42.62899,148.02431,Neoodax balteatus,1994,0.5
MIR-S5,-42.62899,148.02431,Neoodax balteatus,1995,5.875
MIR-S5,-42.62899,148.02431,Neoodax balteatus,1996,11.25
MIR-S5,-42.62899,148.02431,Neoodax balteatus,1997,3.9375
MIR-S5,-42.62899,148.02431,Neoodax balteatus,1998,11
MIR-S5,-42.62899,148.02431,Neoodax balteatus,1999,1.875
MIR-S5,-42.62899,148.02431,Neoodax balteatus,2000,3.5625
MIR-S5,-42.62899,148.02431,Neoodax balteatus,2001,0.875
MIR-S5,-42.62899,148.02431,Neoodax balteatus,2002,3.5
MIR-S5,-42.62899,148.02431,Neoodax balteatus,2003,NA
MIR-S5,-42.62899,148.02431,Neoodax balteatus,2004,9.875
MIR-S5,-42.62899,148.02431,Neoodax balteatus,2005,8.75
MIR-S5,-42.62899,148.02431,Neoodax balteatus,2006,6
MIR-S5,-42.62899,148.02431,Neoodax balteatus,2007,7.625
MIR-S5,-42.62899,148.02431,Neoodax balteatus,2008,9.125
MIR-S5,-42.62899,148.02431,Neoodax balteatus,2009,22.625
MIR-S5,-42.62899,148.02431,Neoodax balteatus,2010,5.5
MIR-S5,-42.62899,148.02431,Neoodax balteatus,2011,1.625
MIR-S5,-42.62899,148.02431,Neoodax balteatus,2012,9.3125
MIR-S5,-42.62899,148.02431,Neoodax balteatus,2013,7
MIR-S5,-42.62899,148.02431,Neoodax balteatus,2014,3.5
MIR-S5,-42.62899,148.02431,Neoodax balteatus,2015,26.75
MIR-S5,-42.62899,148.02431,Neoodax balteatus,2016,3.625
MIR-S5,-42.62899,148.02431,Neoodax balteatus,2017,1.625
MIR-S5,-42.62899,148.02431,Neoodax balteatus,2018,6
MIR-S5,-42.62899,148.02431,Neoodax balteatus,2019,5.875
MIR-S5,-42.62899,148.02431,Neoodax balteatus,2020,16.5
MIR-S5,-42.62899,148.02431,Neoodax balteatus,2021,NA
MIR-S5,-42.62899,148.02431,Scorpis lineolata,1992,0
MIR-S5,-42.62899,148.02431,Scorpis lineolata,1993,0
MIR-S5,-42.62899,148.02431,Scorpis lineolata,1994,0
MIR-S5,-42.62899,148.02431,Scorpis lineolata,1995,0
MIR-S5,-42.62899,148.02431,Scorpis lineolata,1996,0
MIR-S5,-42.62899,148.02431,Scorpis lineolata,1997,0
MIR-S5,-42.62899,148.02431,Scorpis lineolata,1998,0
MIR-S5,-42.62899,148.02431,Scorpis lineolata,1999,0
MIR-S5,-42.62899,148.02431,Scorpis lineolata,2000,0
MIR-S5,-42.62899,148.02431,Scorpis lineolata,2001,0
MIR-S5,-42.62899,148.02431,Scorpis lineolata,2002,0
MIR-S5,-42.62899,148.02431,Scorpis lineolata,2003,NA
MIR-S5,-42.62899,148.02431,Scorpis lineolata,2004,0
MIR-S5,-42.62899,148.02431,Scorpis lineolata,2005,0
MIR-S5,-42.62899,148.02431,Scorpis lineolata,2006,0
MIR-S5,-42.62899,148.02431,Scorpis lineolata,2007,0
MIR-S5,-42.62899,148.02431,Scorpis lineolata,2008,0
MIR-S5,-42.62899,148.02431,Scorpis lineolata,2009,0
MIR-S5,-42.62899,148.02431,Scorpis lineolata,2010,0
MIR-S5,-42.62899,148.02431,Scorpis lineolata,2011,0.25
MIR-S5,-42.62899,148.02431,Scorpis lineolata,2012,0
MIR-S5,-42.62899,148.02431,Scorpis lineolata,2013,0
MIR-S5,-42.62899,148.02431,Scorpis lineolata,2014,0
MIR-S5,-42.62899,148.02431,Scorpis lineolata,2015,0
MIR-S5,-42.62899,148.02431,Scorpis lineolata,2016,75.875
MIR-S5,-42.62899,148.02431,Scorpis lineolata,2017,0
MIR-S5,-42.62899,148.02431,Scorpis lineolata,2018,1.5
MIR-S5,-42.62899,148.02431,Scorpis lineolata,2019,0
MIR-S5,-42.62899,148.02431,Scorpis lineolata,2020,0
MIR-S5,-42.62899,148.02431,Scorpis lineolata,2021,NA
MIR-S5,-42.62899,148.02431,Trachurus declivis,1992,0
MIR-S5,-42.62899,148.02431,Trachurus declivis,1993,13.125
MIR-S5,-42.62899,148.02431,Trachurus declivis,1994,73.75
MIR-S5,-42.62899,148.02431,Trachurus declivis,1995,0
MIR-S5,-42.62899,148.02431,Trachurus declivis,1996,4.375
MIR-S5,-42.62899,148.02431,Trachurus declivis,1997,0
MIR-S5,-42.62899,148.02431,Trachurus declivis,1998,15
MIR-S5,-42.62899,148.02431,Trachurus declivis,1999,0
MIR-S5,-42.62899,148.02431,Trachurus declivis,2000,15.625
MIR-S5,-42.62899,148.02431,Trachurus declivis,2001,0
MIR-S5,-42.62899,148.02431,Trachurus declivis,2002,0
MIR-S5,-42.62899,148.02431,Trachurus declivis,2003,NA
MIR-S5,-42.62899,148.02431,Trachurus declivis,2004,0
MIR-S5,-42.62899,148.02431,Trachurus declivis,2005,0
MIR-S5,-42.62899,148.02431,Trachurus declivis,2006,12.1875
MIR-S5,-42.62899,148.02431,Trachurus declivis,2007,0
MIR-S5,-42.62899,148.02431,Trachurus declivis,2008,6.25
MIR-S5,-42.62899,148.02431,Trachurus declivis,2009,0
MIR-S5,-42.62899,148.02431,Trachurus declivis,2010,18.75
MIR-S5,-42.62899,148.02431,Trachurus declivis,2011,187.5
MIR-S5,-42.62899,148.02431,Trachurus declivis,2012,0
MIR-S5,-42.62899,148.02431,Trachurus declivis,2013,0
MIR-S5,-42.62899,148.02431,Trachurus declivis,2014,62.5
MIR-S5,-42.62899,148.02431,Trachurus declivis,2015,0
MIR-S5,-42.62899,148.02431,Trachurus declivis,2016,37.5
MIR-S5,-42.62899,148.02431,Trachurus declivis,2017,62.5
MIR-S5,-42.62899,148.02431,Trachurus declivis,2018,0
MIR-S5,-42.62899,148.02431,Trachurus declivis,2019,0
MIR-S5,-42.62899,148.02431,Trachurus declivis,2020,0
MIR-S5,-42.62899,148.02431,Trachurus declivis,2021,NA
MIR-S5,-42.62899,148.02431,Comanthus tasmaniae,1992,0
MIR-S5,-42.62899,148.02431,Comanthus tasmaniae,1993,0.3125
MIR-S5,-42.62899,148.02431,Comanthus tasmaniae,1994,0.875
MIR-S5,-42.62899,148.02431,Comanthus tasmaniae,1995,0.75
MIR-S5,-42.62899,148.02431,Comanthus tasmaniae,1996,0.125
MIR-S5,-42.62899,148.02431,Comanthus tasmaniae,1997,0.625
MIR-S5,-42.62899,148.02431,Comanthus tasmaniae,1998,0
MIR-S5,-42.62899,148.02431,Comanthus tasmaniae,1999,0.25
MIR-S5,-42.62899,148.02431,Comanthus tasmaniae,2000,0.4375
MIR-S5,-42.62899,148.02431,Comanthus tasmaniae,2001,0.25
MIR-S5,-42.62899,148.02431,Comanthus tasmaniae,2002,0.25
MIR-S5,-42.62899,148.02431,Comanthus tasmaniae,2003,NA
MIR-S5,-42.62899,148.02431,Comanthus tasmaniae,2004,0
MIR-S5,-42.62899,148.02431,Comanthus tasmaniae,2005,1
MIR-S5,-42.62899,148.02431,Comanthus tasmaniae,2006,0.3125
MIR-S5,-42.62899,148.02431,Comanthus tasmaniae,2007,0.375
MIR-S5,-42.62899,148.02431,Comanthus tasmaniae,2008,0.25
MIR-S5,-42.62899,148.02431,Comanthus tasmaniae,2009,0.125
MIR-S5,-42.62899,148.02431,Comanthus tasmaniae,2010,0.375
MIR-S5,-42.62899,148.02431,Comanthus tasmaniae,2011,0.75
MIR-S5,-42.62899,148.02431,Comanthus tasmaniae,2012,0
MIR-S5,-42.62899,148.02431,Comanthus tasmaniae,2013,0.375
MIR-S5,-42.62899,148.02431,Comanthus tasmaniae,2014,1.375
MIR-S5,-42.62899,148.02431,Comanthus tasmaniae,2015,0
MIR-S5,-42.62899,148.02431,Comanthus tasmaniae,2016,0
MIR-S5,-42.62899,148.02431,Comanthus tasmaniae,2017,0
MIR-S5,-42.62899,148.02431,Comanthus tasmaniae,2018,0
MIR-S5,-42.62899,148.02431,Comanthus tasmaniae,2019,0
MIR-S5,-42.62899,148.02431,Comanthus tasmaniae,2020,0
MIR-S5,-42.62899,148.02431,Comanthus tasmaniae,2021,NA
MIR-S5,-42.62899,148.02431,Nectocarcinus integrifrons,1992,0
MIR-S5,-42.62899,148.02431,Nectocarcinus integrifrons,1993,0
MIR-S5,-42.62899,148.02431,Nectocarcinus integrifrons,1994,0
MIR-S5,-42.62899,148.02431,Nectocarcinus integrifrons,1995,0
MIR-S5,-42.62899,148.02431,Nectocarcinus integrifrons,1996,0
MIR-S5,-42.62899,148.02431,Nectocarcinus integrifrons,1997,0
MIR-S5,-42.62899,148.02431,Nectocarcinus integrifrons,1998,0
MIR-S5,-42.62899,148.02431,Nectocarcinus integrifrons,1999,0
MIR-S5,-42.62899,148.02431,Nectocarcinus integrifrons,2000,0
MIR-S5,-42.62899,148.02431,Nectocarcinus integrifrons,2001,0
MIR-S5,-42.62899,148.02431,Nectocarcinus integrifrons,2002,0
